business_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
vMO2vNyWLuxumso7t3rbYw,None,None,None,None,None,None,None
DVaTciFGcCXLHTufHZM4_A,None,None,20:0-2:0,20:0-2:0,19:0-2:0,19:0-2:0,None
s16EYpC3UIxVoEs0JI-juQ,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,11:0-17:0,None
NOHh2pgOTUBqp82IQlRQMQ,9:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0
FtexOfH0spZrWcfj0LATiA,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,None,None
Qv0OEziLJwyAqcgtrTsA4w,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-18:0
TzlaonysPohYJyLIFTk6Jg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
qts-sjm1sj3oiT_Rch1zhQ,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,8:0-21:0,8:0-21:0,10:0-18:0
lh2Lpra5q06qDxZeBQPOuQ,None,None,None,None,None,None,None
8ksIhKcaFmzRX5pYA8cs0g,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
xiSEUnaX77EhNz-l3ag7RA,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,9:30-18:0,10:30-17:0
BiBILjVBFpT3QtYRwhrL6w,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-13:0,None
zF7HHlWxhgpaO4IVmaNeag,None,None,None,None,None,None,None
aD4qhONCE5catMdQC4sqwg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0
e4-Clr5QT4l3Rf9R7tQ5aQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
lXGx_aKtF_UxenWDDkogWg,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,8:0-16:0,8:0-16:0
c1HfT-Rm4iYSxsAsk8eW4Q,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,None,None
paN928wuyEHzxw7Zn5_snw,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
akRtfcCezswizRIaAqJ4fQ,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0
kpM-NegY__31O-XMEEesdg,None,None,None,None,None,None,None
llE7OE0-4_LTS8rpGKOO-Q,8:0-17:0,8:0-17:0,8:0-18:0,8:0-17:0,7:30-14:30,None,None
wZ-o2o-LVjc03JKb9_oZuQ,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,10:0-18:0,10:0-18:0,12:0-17:0
P2V7MzTHkC6-A0IlJIPBEw,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,None,None
MfI-S7392ENwqWG89g4Opw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None,None
N_W4JlpCw02VPSf5Mrxwqg,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,6:0-22:0
JtBJ-UPbVjJvqzqkO-jnjA,None,None,None,None,None,None,None
5BjhQ_Tmm9ppK4UGrMr09g,8:0-20:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-20:0
y0YoEY7JamQjTWju6OqjkQ,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,None,None
XguKrY0dAuaK1W6HUlUQ1Q,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-21:0
W58P-gdejuMMh2r7OHpIyQ,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0
IHv_GCCzxVgmKSW1yb2jtA,None,10:0-18:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-19:0,12:0-18:0
7fiIMBxbOYdAv3XMcmWivw,None,None,None,None,None,8:0-20:0,None
bBZwjf9jAe6j-n54jDcTxA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-17:0,11:0-15:0
Rh2smrKvcamnP8VBUgMI0Q,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
Svs-B-a5-13D2dGTKxLsyw,None,None,None,None,None,None,None
O_UC_izJXcAmkm6HlEyGSA,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0
_ltkVUDwaI0MTxv8g21k1A,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:0-17:0,10:0-17:0
by_hdCLqAMHW8EEfPYjktA,None,None,None,None,None,None,None
6PwKC0dqP9uI85FEP86iPQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
WZdHNL9F0VWPRGLf1GQcbA,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,0:0-0:0,0:0-0:0
HNPipWcVQztvyPQ-S05_2Q,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-16:0
dfeT_kmoO388KzyVv0Styg,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,11:0-22:0,11:0-21:0
2W4ib_VaQecBX5QsROf6tA,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-19:0,9:0-17:0
GlZMZrA-whyu1INVXcvRnw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None
YTXTddeFATWYyCkopgaJig,None,None,None,None,None,None,None
g-DJdpZnDpZ3gGpNxitxkA,None,None,None,None,None,None,None
ww_MXl-qDLeYdYTZZ9KWbA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
d4GBb0eVWVdfL5aJx3UCRg,22:0-22:0,22:0-22:0,22:0-22:0,22:0-22:0,22:0-22:0,22:0-22:0,22:0-22:0
bA4uXceTHDywJtTXQU7SkA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,0:0-0:0,0:0-0:0
Qs7X8UTwtp9SvtxvEP4hLg,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,11:0-19:0
Mmh4w2g2bSAkdSAFd_MH_g,None,None,None,None,None,None,None
Po2W_ZiJdxItHHll4WP5WA,None,None,None,None,None,None,None
xZlWuKKUgETwFgZ0dshHAA,None,None,None,None,None,None,None
lBNPDcSvmUbq7W69HvmRTA,None,None,None,None,None,None,None
BWhspaDdGQwZAkXieytvUQ,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0
i8BUEXriiKa-RmOImgbqaQ,17:0-3:0,17:0-3:0,17:0-3:0,16:0-3:0,16:0-3:0,16:0-3:0,18:0-3:0
U1ZVgF-kfkvv_rcoe0RglQ,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:0
FfI9FOaQqzUxixw6_glt3Q,None,16:0-21:0,16:0-21:0,16:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
3b4efqz06QrLQ_w2xLc4pA,None,None,None,None,None,None,None
dPxZI9lrKTl5dvFfnb1_Ig,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
LaWNGoxsBBrzm6C7Driz5Q,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,8:30-16:0,11:30-16:0
I5T7rAAENTTMHJtjGqB2-w,12:0-0:0,12:0-0:0,12:0-0:0,12:0-2:0,11:0-2:0,11:0-2:0,12:0-2:0
LrYSnxLKarkzeNHqq50r-A,None,None,None,None,None,None,None
bviMnO3CdmFE1btUGlXc-w,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,12:0-18:0
kP9GA7pq8CBo9zLNu2ccAQ,None,None,None,None,None,None,None
wpWG_idUVCaMFl8C-H7BSQ,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,10:0-17:0,None
YZLtgv4rgOQcDL23fcRigQ,None,None,None,None,None,None,None
RAUI7uwpMP6dlcHXkavwHg,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-22:0,10:30-22:0,10:30-21:30
Zwh1Cn10m9Hy-T4TVPf0PA,None,None,None,None,None,None,None
UXPgUZ-3ywG_tNKG41kaag,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-15:30,None
UuxH5yQpl73XJkzfLN-qdg,None,None,None,None,None,None,None
i-2HewuIRF2ORDT8UfrSUw,None,None,None,None,None,None,None
-jaX1hGZuerfwcNltMF_fg,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,11:0-18:0,13:0-17:0
irYAkavSVtIEyGOsHK-yPw,None,11:0-15:30,11:0-20:0,11:0-15:30,11:0-15:30,11:0-15:30,12:0-15:30
GsvsUBgE-aYIeiCAenN1gA,None,None,None,None,None,None,None
K8dYoXbGDWJr_vSlVwDN1A,None,None,None,None,None,None,None
9AMePfa0ZQL7AWgazw7HfQ,None,None,None,None,None,None,None
dzHiixYF9f37QkMUa4zYZQ,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,9:0-10:0,None
fUOY7g6JcO0m3iZNfK0O0g,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-21:30,None
naHOPNUhSnrHmzWCQ2bWyA,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,None,None
ualXxlORdVbDlW-Ukww0QQ,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-18:0,9:0-17:0
tdnvRIGCVSwWx5A-Xh15-Q,None,None,None,None,None,None,None
V75NLjJ8YokBD-lM2p_5Rw,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
J-0_mtG3QyZ_7pBMoZBkfQ,None,None,None,None,None,None,None
aYQoCA8Tn-khyTptMN_Uqw,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-18:0,9:0-14:0,10:0-14:0
XIeu6wabop6VabOVFNVHIg,None,None,None,None,None,None,None
t2Eg5QRgLg9DWUeMe_Duhg,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0
9xq1pZfhkr8frt5O_EUW0w,None,None,None,None,None,None,None
WfB_SsYeKy83QQsqAAyGVQ,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0
1EuqKW-JC-Fm3RSWRqKdrg,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,0:0-0:0,0:0-0:0,8:0-12:30
4K1_LooJ7smBLJcKaGMjUg,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,None,None
m0FNdHLRkgKL1aVOQrfzUA,None,None,None,None,None,None,None
mFE7N0p3f_7vcMTUy76ifw,5:30-0:0,5:30-0:0,5:30-0:0,5:30-0:0,5:30-1:0,5:30-1:0,5:30-0:0
GRNe0AktRPbZKRSVzo4dUw,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0
YgPz8vB7tw1B61qi_NLP9w,17:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-23:0,12:0-23:0,12:0-21:0
btRo30YqzXeTbgxk6gnLMw,None,None,None,None,None,None,None
pEMoLmRkS2dyIm_KpIr4hg,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,9:30-13:0,None
75MOveOQwQYbKR02rULdHA,None,None,None,None,None,None,None
WEouNHHxfqGa8gYAnyiyBA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,0:0-22:30,11:0-20:0
HCIr-4BvlO-SvEPMka9xpQ,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-19:30,9:0-14:30,None
DvF-xOyB_3oU-Sy0iLXz6A,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,9:0-21:0
8eMOA7u2tubyfd01EZJ8Rg,None,None,None,None,None,None,None
bLva9YGmDcnar3YKHE2XzA,12:0-22:30,12:0-22:30,12:0-22:30,12:0-22:30,12:0-23:30,12:0-23:30,12:0-22:30
9zSRAOUIM3I2ZnY9xwvioQ,None,None,None,None,None,None,None
ctVYi8RmzXbNfw9syXH1kg,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-12:0,9:0-12:0,None
AuE8ETTblOgY1CL3c9Up2g,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
S6umS7SKpSmjQePV1y9Rkg,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
VGRn5KgYKMkqdIKtBUzQQA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
UWqwC68hvQmor1lX9XZNcA,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-20:30,10:0-18:30
fktJOSE49u-QQRlhoXlS0Q,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,10:0-21:0,10:0-21:0,12:0-18:0
8vhB52pw85ySQbtYIEPobQ,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
FT08e7Kzgi0Eu0hI4FFYTA,None,None,None,None,None,None,None
WO5uv-M-u5AG24PiRLYnZA,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,16:30-22:0,16:30-22:0
1dmdErUPfYhxEuZYeLijZA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None
0ZNIAF_1d83uK1Z7mADTfA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-1:0,11:0-1:0,12:0-22:0
1P1YZZl9HXSYeSJR6cjf_Q,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0
2deqdywFPZxDA6F2rVnE1w,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,None
j37Z4LIXTH9j6KOq9aX8DQ,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,12:0-21:0
oDMiR7xWFWNSG4zOXFajdg,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,None,None
lZ9ReZiXX8p6fgEQk6gIGQ,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,11:0-19:0
_eKvk2GoGKb3CoYolHgRlg,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-17:0
U4CAv_oh0mgXnmpNd-2i8g,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
9mP0nNQ7b6qJB9aXtVPTDw,None,None,None,None,None,None,None
03BpJxAMJx8VYOYA5VPDsw,None,None,None,None,None,None,None
SAae44V24aD7y_HpgxjhPA,None,None,None,None,None,None,None
mJ8mFHSCe_jXh_TLI4oFuA,None,None,None,None,None,None,None
fx2GjJQyFb4FbueV0vX-KA,18:0-20:30,12:0-0:0,12:0-0:0,18:0-20:30,18:0-20:30,18:0-20:30,18:0-20:30
6Kp9W5ZvVn--6caQ73_QXg,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30
YpwmtRca3LEen-GOiuhI3g,None,None,None,None,None,None,None
_--LAZXefssKWdyn-BTp9A,None,None,None,None,None,None,None
FqRvFzRLFxSixPPsnqKTrg,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0
UFHwS_Bb5IrVYFWGutkY7A,None,None,None,None,None,None,None
C3nUFf7IxdlA8sptJPZITg,None,None,None,None,None,None,None
f5J2hfdWP0vUSYi9Vpg6qg,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
biOyfRarXT8EY23TfsH7zA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0,11:0-18:0
Toekt2MQGNDowTc4a-BkVA,None,None,None,None,None,None,None
kRgP3LxO2ugBrC1YpWLncA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,12:0-21:30,12:0-21:0
H0Zq06uQqHI3we2I_3wNxA,None,None,8:0-18:0,8:0-18:0,8:0-18:0,8:0-16:0,8:0-16:0
3gM8zh_OaubYXNnQNxAYKQ,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,11:0-16:0
m8dAdv-T4p_8FVLeRC_gSA,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,8:30-17:30,11:0-17:0
xqikBZI4HvDZbc-Nmuo8nA,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30
w9C4ZYy8P-CXFB_1PubMkQ,None,None,None,None,None,None,None
dd9eOcxR3KsEHkimIwqcrg,None,None,None,None,None,None,None
SdqVhZDwk8c89EnXPhKndQ,9:30-20:30,9:30-20:30,9:30-20:30,9:30-20:30,9:30-21:0,9:30-21:0,9:30-19:0
mfQlXkeNhW1vz_1iq63mNQ,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,7:0-3:0,7:0-3:0,7:0-2:0
owwKUc2VFUMgRPZFEgrtKA,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30
78Gz9WWdiEJMBfQ1MFWUSg,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
W62GDd3OCQKXoifPHjaTag,9:0-19:0,9:0-19:0,9:0-17:0,9:0-19:0,9:0-19:0,9:0-17:0,None
4RhyluqR0eXERECBLallXQ,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,12:0-21:0
6CpAWkTcqqNtGAfOsPeFUw,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,9:0-21:0
e1g_ho_vvToRp7Xq1e4usg,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-17:0,None
u29lf2yPd-qK5ThAS9FRQQ,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
tb-aXpSJpWIlAA2nMVckcw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
nvuMlUxjxJF5GPr6De6UlQ,15:30-20:0,15:30-20:0,15:30-20:0,15:30-20:0,None,9:0-12:30,None
iIocWN5ZON8zrdZJfTEwkA,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0
-ZppDJFo_hFkGTJXrWVY5A,8:0-18:30,8:0-18:30,8:0-20:0,8:0-20:0,8:0-20:0,8:0-19:30,8:0-19:0
PmDhZiyiHI6O3RJXXojJcA,None,None,None,None,None,None,None
GE7WRly2eO9YRteSeOhHNw,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-19:0
ZzZjqBtd5PdwsyKetryDMA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0
XjbPr3o-YTsticeavLjTEg,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0
rU1TTdbIoXEAigMX1LkBTQ,9:30-21:30,9:30-21:30,9:30-21:30,9:30-21:30,9:30-21:30,9:30-21:30,11:0-20:0
NQoHMr3U7fIWRC1eCTYe4w,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-18:0,8:0-18:0
kFuFm8NmxyVkj4xVWO1ugw,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,None
lUSd0oIMqN4qbFJWX8mIzA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
KYEZATGRY5aD69ZR6VvyWQ,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,7:0-2:0,7:0-2:0
inaACfObL1NBNJmBG11iuQ,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,None,9:0-15:0
CDRRGEktCvI8mYTIKLPiMQ,None,None,None,None,None,None,None
pBoWsom3mZFYo9EucIWRDg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
JvBgXc-64WXGy1Ud5otrww,None,None,None,None,None,None,None
QIJxtz1zrakTZDgyTNm5hw,None,None,None,None,None,None,None
E4I_MLoRNwLCZ8mHr4fRpQ,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
TeeJOD68UNUFEk_SK9X93Q,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0
gj8mPhHVqJwFLH-PFRQDRw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
7J_8O6w79raFRSORc3bRew,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-20:30
v1GHndXuUkDdV-gNCSldQQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0
Aqz58iWN2FNa0Wq72Y6ZeA,None,None,None,None,None,None,None
LUYB4fYZt5ZaitU4hXBDKg,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,10:0-17:0,12:0-17:0
qB15WElGAlI_eGWjn0kT2w,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
lEluQKIzprv9E6zqoRuufg,None,None,None,None,None,7:0-22:0,7:0-11:0
575BoZY8tDPcfSRcdsUNLw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
QAXFmt__jImnIEvhAVZsJA,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-23:0
bLRpRq2Y7j76JHdDzoIfVQ,5:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-22:0,6:0-20:0,6:0-20:0
Di5ApLgoQpcv5Aew82fI_A,None,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:30,12:0-23:30,13:0-23:0
zK9uMcGxF7AmZ7lPiB0PKQ,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,12:0-17:0
OJ23YGPnscazBaX4CyssKg,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
MIBi66jl0rSVJsanYziDQw,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,12:0-22:0,12:0-22:0,13:0-22:0
IwXx686yHz_3XC701cOuaw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
rSCevr5tQJTxPzMIq3n5Gw,None,None,None,None,None,None,None
hf8P2jkE6xT6ZuoasempCQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
3N5bwNdig7uRddd3kozENA,None,None,None,None,None,None,None
n7rL5vPR5zHvTYvxcnihAg,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,6:30-19:0,None,None
oI75bK_eIr17BfGaMJnXMQ,None,None,None,None,None,None,None
oFqSBajk338oJ1KNG4vCjA,20:0-21:30,20:0-21:30,20:0-21:30,18:0-19:45,18:0-19:30,11:0-13:0,12:0-14:0
tCJGEQVqjELLYv3fPNX5Rw,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:30,17:0-22:30,16:0-21:0
W8GVfGILy7an385lZSEvSw,None,None,None,None,None,None,None
_hc_ZH8Hl1Atvqd8tyRLxw,10:30-17:30,10:30-17:30,10:30-17:30,10:30-17:30,10:30-17:30,10:30-17:30,None
g3HuShjhEjDxOy6Ykp9l4A,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-21:0
GgPlBfiSNt3MVyMlhXohaw,None,None,None,None,None,None,None
lbygJpJGQThoZbKC_AI31A,None,None,None,None,None,None,None
rv9T1qGHbh9eXqFpKEPy_A,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0
wGJ5FYYIStYT-ECgqnjxog,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-5:0,None
gEJZ5USuvC1r8_QvSvDCNA,None,11:0-21:30,11:0-21:30,11:0-21:30,11:0-16:0,11:0-16:0,11:0-21:0
2mdE2EYcYGteDo_6s406IA,None,None,None,None,None,None,None
Xr1sQNueTBYgDiijLUqw1Q,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-15:0
pfKrs4p1bQ5LVD_tztPHCQ,None,None,None,None,None,None,None
OvbLKXkJCg8ZMHX9L5faIA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-20:0
fsvIASOJFSZohU2qmbMc7Q,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0
EjNf9cqCK9V5xChJXhxnLw,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-20:0,10:0-18:0
aFmcd1VXT4f9gjLWreSQvA,None,None,None,None,None,None,None
lqiQBsjbnfMGssbFb993kQ,8:0-17:30,8:0-17:30,8:0-17:30,8:0-17:30,8:0-17:30,None,None
B26Bf-usrTVk8LTeXku6Hw,10:30-17:0,10:30-17:0,10:30-17:0,10:30-17:0,10:30-17:0,10:30-17:0,13:0-16:0
MIDHXXegpnQfUFbqr2xV0Q,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
I_dXA5im1doHoHck3-rYKQ,None,None,None,None,None,None,None
75RP4HSsSJOe_e7e2e3jQQ,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0
i-ywLm8zqwvtYobrk3DjxQ,None,None,None,None,22:0-3:0,22:0-3:0,None
2cfzQGANxuIGcCUrlwnV7w,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0
